JC,Japan Credit Bureau,JCB,Ashley Y Allen,883,Apr-15,Apr-28,11,1406,91400,YXA:\1aIS
VI,Visa,Chase,Quinton P Jude,963,Oct-09,Oct-28,4,5813,185400,m.%E^aHy.13
JC,Japan Credit Bureau,JCB,Charlotte Jackson,323,Mar-11,Mar-21,20,9391,102300,rN%VRFU-Xaz&
DC,Diners Club International,Diners Club,Leilani Wilkie,327,Apr-16,Apr-28,10,135,28300,1\HFFQ\FJR!}en
DS,Discover,Discover,Kathleen V Frazier,270,Apr-17,Apr-34,19,7841,20700,zMC-|e.e@
DS,Discover,Discover,Amanda C Rolon,613,Aug-09,Aug-22,11,1783,150200,Q8Rq>gwQ
DS,Discover,Discover,Anna Valentine,515,Apr-16,Apr-25,24,8151,47100,ib8YHdYF}49
MC,Master Card,Chase,Lanell Ridenhour,407,May-09,May-21,15,6338,153100,eyEfC!#l?1
DC,Diners Club International,Diners Club,Juan T Lowery,628,Jun-16,Jun-33,12,4282,195800,e{wonpZ3TcR
VI,Visa,Wells Fargo,Kasha Bull,900,Apr-08,Apr-23,9,9806,114700,JGwG1BHG@WYtn{
DS,Discover,Discover,Craig V Noel,825,Aug-07,Aug-18,19,4545,62000,3jM}Hb^E
AX,American Express,Bank of America,Sulema Mcgovern,1071,Jan-07,Jan-14,16,8270,50800,g9]r3sCltY
DC,Diners Club International,Diners Club,Bradley W Glover,51,Jun-17,Jun-23,1,7639,153000,QV[#NsAD
MC,Master Card,Capital One,Dusty Q Puig,119,Nov-08,Nov-14,17,4775,199200,1aR\43\?&0CpMCk
DC,Diners Club International,Diners Club,Wayne Frye,375,Oct-17,Oct-19,17,7013,178000,a[ddD6NM
VI,Visa,Wells Fargo,Livia Carothers,126,Mar-15,Mar-30,14,1241,162600,VsFJ|YQQW0C
MC,Master Card,Bank of America,Francis Ford,192,Jan-13,Jan-28,11,106,196400,cW02v9c/8Gu.
DC,Diners Club International,Diners Club,Marquetta Frakes,368,Dec-17,Dec-35,12,5737,120900,k\8ARTYr
DS,Discover,Discover,Derrick V Joyner,8,Sep-09,Sep-26,24,1540,114700,EnsE9z<^IV
JC,Japan Credit Bureau,JCB,Carlotta A Newland,7,Mar-13,Mar-25,28,7915,153800,X7[abAIP5S
MC,Master Card,USAA,Nancy Donovan,745,Mar-15,Mar-21,14,1814,106000,iuzfls;vB#xv8
JC,Japan Credit Bureau,JCB,Jennine Hoopes,71,Aug-16,Aug-20,15,7920,28900,FW-^YOi#|&c<L
JC,Japan Credit Bureau,JCB,Walter Heath,656,Oct-16,Oct-33,17,5569,197500,tb:Wi@Lu?1B9
AX,American Express,American Express,Monica V Earley,2211,Sep-10,Sep-23,23,6592,152800,ZhOeY>Y}ly
VI,Visa,Chase,Stacy Brown,510,Apr-15,Apr-18,8,5992,174500,eGF0N0?x
DS,Discover,Discover,Davis U Sanderlin,933,Apr-07,Apr-27,26,7265,55000,Dj?kE?}{&;wtqE
MC,Master Card,Citibank,Willie J Peterson,348,May-08,May-13,14,4404,42400,7iU2vm_p]*&7
DC,Diners Club International,Diners Club,Berry H Pesce,553,Jan-16,Jan-23,7,1986,135600,5<v?fu#HN?j
VI,Visa,Chase,Lester T Walters,535,Feb-07,Feb-24,20,6619,10000,PDoBEPGgwX
VI,Visa,USAA,Caron Mathers,489,Jun-11,Jun-16,14,7455,103400,YO~So/gwrA^A%<l
AX,American Express,American Express,Gerald J Mcdowell,3915,Jul-13,Jul-20,10,114,138800,d2:FQF8##;]3
VI,Visa,Bank of America,Benedict J Quiroga,41,Sep-13,Sep-25,7,8509,119500,f</[2Y^0
JC,Japan Credit Bureau,JCB,Alice C Collins,552,Aug-12,Aug-24,4,8585,48100,m2<zMsI%99wIAVk
DC,Diners Club International,Diners Club,Trinh Suits,587,Nov-08,Nov-26,3,9452,67600,Zt0r_mT4q@TmKg[
DS,Discover,Discover,Alfred U Hamilton,628,May-12,May-18,2,2945,58100,dfPI[&H_[CoA2M
AX,American Express,American Express,Genevive T Clinard,66,Jan-10,Jan-13,13,6053,22900,q3+h/d6p.Z&|X>]
DS,Discover,Discover,Walter F Copeland,220,Jan-17,Jan-30,21,341,69700,BV[CoV#FCQ%/
AX,American Express,American Express,Carmen Thelen,426,Oct-16,Oct-20,27,3521,94000,m>MVckE14b4}+qF
AX,American Express,U.S. Bancorp,Gail Joseph,9932,Feb-10,Feb-22,24,5222,132900,kcGeYxVj+^a
VI,Visa,USAA,Love P Gossard,475,May-11,May-19,15,8267,144300,Gv$4LOM#
AX,American Express,American Express,Dale S Pickett,28,May-08,May-13,15,9062,47300,fV#m/1[kC;v^E|Y
MC,Master Card,Chase,Lonny E Hiebert,935,Oct-10,Oct-13,24,3768,134400,Lx@Hc/f;
MC,Master Card,U.S. Bancorp,Leslie K Joyner,167,Jul-14,Jul-34,19,7756,139900,Rn#oU]sj
MC,Master Card,Citibank,Stan V Froehlich,102,Jan-15,Jan-29,25,3344,166300,0.v!VePYWH1{h~
JC,Japan Credit Bureau,JCB,Rose Y Downs,332,Mar-08,Mar-20,9,8297,88800,O9E.]LF0a
VI,Visa,Citibank,Shelby Mcfalls,561,May-11,May-18,5,5166,114400,F8H}?OFOK81j4^#
DS,Discover,Discover,Dale D Willis,440,Feb-14,Feb-31,26,8751,123900,c0hY|l]KsHJqab@
AX,American Express,American Express,Tanisha S Stamper,9525,Oct-13,Oct-25,16,7297,110000,k:5k0Lzmbh\
MC,Master Card,Chase,Eddie C Daniel,446,Apr-08,Apr-11,1,8131,48400,X~M@zi+js^eM
DC,Diners Club International,Diners Club,Tereasa S Balderas,478,May-08,May-22,24,3089,150800,jtE43sCiG}A
VI,Visa,Chase,Anna Wyatt,380,Aug-15,Aug-19,14,5208,126400,s@IkqJ.K8~&T
MC,Master Card,Citibank,Nova Catt,972,Dec-08,Dec-17,10,9743,194700,k8U8GAyc|\t$Me
DC,Diners Club International,Diners Club,Eva M Jennings,448,Feb-15,Feb-21,13,7836,135400,eeWPE{%m*2yK4
DS,Discover,Discover,Roberta A Munsch,177,Dec-10,Dec-30,16,5343,55400,wn9OG:<}V
VI,Visa,Chase,Jennifer S Padilla,305,Jan-15,Jan-31,23,6837,153900,WCd202nO$Q
DS,Discover,Discover,Vern Riley,460,Jan-16,Jan-21,6,2184,175700,v[e%R4x09aTjYIO
AX,American Express,American Express,Greg Richmond,6526,Nov-13,Nov-30,22,1031,49700,aUe8>s_2&
VI,Visa,PNC,Chet N Morais,613,Jul-08,Jul-11,9,6697,27100,4p8m|Jfjm.XY
DC,Diners Club International,Diners Club,Jesus J Buchanan,861,Apr-12,Apr-30,12,2455,191900,7oefVt!:l{l!yzh
AX,American Express,American Express,Trent Perkins,8684,Feb-11,Feb-28,22,8789,60500,UU%P4;gmgSH
VI,Visa,Cabela�s WFB,Danny A Atkins,429,Aug-12,Aug-22,27,3337,66500,Y@ELF#e.qPM
JC,Japan Credit Bureau,JCB,Phillip V Basnight,211,Jul-17,Jul-37,7,5914,60500,q4-m;jrPL
VI,Visa,GE Capital,Brandon Foster,904,Nov-07,Nov-13,18,8899,77800,LOiAz5/1\d.V$x
DS,Discover,Discover,Elia N Taylor,443,Mar-14,Mar-18,15,9673,111200,sBBX$Ez2_jQ-5B
VI,Visa,Chase,Diane Barnett,146,Nov-12,Nov-28,24,2533,76200,S3EceQ0qdykm>w
MC,Master Card,Citibank,Iluminada A Bankston,278,Jul-13,Jul-21,14,5281,163500,jM&jEtMv8t8d
DC,Diners Club International,Diners Club,Tommy R Pickett,1,Mar-17,Mar-18,14,2430,180800,9Gt-3*wCd?&HJIn
JC,Japan Credit Bureau,JCB,Loma M Aldaco,564,Feb-08,Feb-09,18,6680,135100,aCR#qe9s8|~hi~{
JC,Japan Credit Bureau,JCB,Ethel W Pearson,919,Nov-13,Nov-28,25,1213,193800,O49Ytp1T13Y^
AX,American Express,American Express,Justin W Jagger,5192,Apr-15,Apr-20,16,2644,50400,2CPbmL6j
JC,Japan Credit Bureau,JCB,Elizabeth J Pope,555,Jul-08,Jul-24,26,2639,38600,ycR$fkzH
MC,Master Card,Bank of America,Josie D Vanetten,811,Jun-17,Jun-31,15,1663,152800,JI~VNQ%!&
DC,Diners Club International,Diners Club,Michelle Swanson,326,Jan-10,Jan-27,24,1939,84500,A<Gd3.aHmk
AX,American Express,American Express,Sunni O Christmas,5504,Dec-15,Dec-19,25,5936,24700,o6P{onVO>kbn*
AX,American Express,American Express,Lorraine Gibbs,9052,Dec-10,Dec-30,9,8851,83100,FnQJ:sYXvQH
DS,Discover,Discover,Deana W Buchan,580,Oct-13,Oct-19,13,7268,163300,p549Cv1:rtu1
AX,American Express,American Express,Edward C Hartman,7145,Jul-15,Jul-31,1,4904,47700,V#}5KB]JF
DC,Diners Club International,Diners Club,Sam V Engstrom,13,Jun-08,Jun-10,15,207,198000,duceO7^j0
DC,Diners Club International,Diners Club,Victoria F Solis,957,Jun-12,Jun-28,2,9036,182300,KDw;rvL[^uU0
MC,Master Card,U.S. Bancorp,Gregory Z Talton,854,Dec-17,Dec-37,13,210,147600,c-NUUM}!*YtEt
AX,American Express,American Express,Teresa Klein,3714,Apr-14,Apr-33,14,8082,57900,2uw2l.{rNlqF
JC,Japan Credit Bureau,JCB,Gail P Bovee,866,Sep-11,Sep-19,5,7161,136000,k8B#]*&46{Zf^
DS,Discover,Discover,Rachel Q Stafford,855,Feb-07,Feb-22,19,1213,129700,4fE1l2p[V
MC,Master Card,Capital One,Haywood Y Murrieta,581,Feb-14,Feb-27,12,7061,118400,2j++9PWjqn
MC,Master Card,Bank of America,Clifford Butler,767,Mar-09,Mar-29,16,9885,183400,s{{OU|p%IU
MC,Master Card,Capital One,Derick N Zang,380,Apr-16,Apr-34,11,7182,73700,5eq&!9G+xu
DS,Discover,Discover,Julie C Barlow,277,Dec-13,Dec-20,24,7355,182700,p[eYj-xkljh7
VI,Visa,Chase,Alycia E Lahti,264,Oct-12,Oct-24,14,2525,28800,5JZ4A&zKXNas8
VI,Visa,Chase,Margaret Mcguire,628,Jul-13,Jul-22,24,4325,101800,ET8Co.I1ImBQkp_
JC,Japan Credit Bureau,JCB,Celeste W Tuggle,286,Jun-13,Jun-28,8,3866,86600,M+fT7.6\:K#W|P
JC,Japan Credit Bureau,JCB,Jon Bray,917,Jan-11,Jan-27,28,9796,126400,9p4%<<9.I>1
MC,Master Card,Citibank,Classie H Binette,75,Jul-09,Jul-10,20,224,107300,dC?sNO!%qKYv&
JC,Japan Credit Bureau,JCB,Laura K Daniels,713,Apr-15,Apr-34,7,8662,184700,wA4thI$hFC|6i-
AX,American Express,U.S. Bancorp,Robbie Ko,9719,Jun-10,Jun-22,3,1054,70200,FU.v+VJZ[
VI,Visa,Bank of America,Thelma Oneal,290,Nov-11,Nov-22,27,138,96600,56/hN/~x
VI,Visa,Chase,Clair D Steely,847,Feb-16,Feb-36,28,5977,101000,a/Z/\]7Ch
VI,Visa,Chase,Audrey Q Barr,192,Oct-07,Oct-18,5,3565,157800,M89k/|De._gNjQw
DC,Diners Club International,Diners Club,Luigi O Loveland,407,Sep-15,Sep-19,8,2363,146300,a7A8qE-xSQK
JC,Japan Credit Bureau,JCB,Vincent G Baker,572,Jun-10,Jun-18,25,658,119600,N6N5<!<B~
MC,Master Card,Chase,Lakenya U Badilla,207,Oct-12,Oct-17,4,3580,85700,M]Sj8+&Dt}]E0
MC,Master Card,U.S. Bancorp,Brittany G Burt,687,Feb-13,Feb-14,7,5768,90000,i33GGN^!wvDisGw
MC,Master Card,Bank of America,Nelson L Soltis,212,Aug-12,Aug-14,22,3215,167700,wbGU@Lt_kH;:q
JC,Japan Credit Bureau,JCB,Dan C Mayer,911,Nov-10,Nov-15,14,8211,79100,Nro\PH9tohY{cG
VI,Visa,Cabela�s WFB,Dennis Findlay,986,Apr-12,Apr-32,9,3089,184600,e>dL:]rBxM
DC,Diners Club International,Diners Club,Ana Arnold,736,Jan-15,Jan-35,3,3228,99400,kUKhT0pr
MC,Master Card,Bank of America,Domingo Y Etchison,912,Oct-11,Oct-21,15,5371,29300,p9Qftb\3&?
VI,Visa,Chase,Dan K Wiggins,912,Aug-10,Aug-11,15,641,111400,Utz^jeIc2clg{
MC,Master Card,Citibank,Roderick X Meinhardt,830,Jun-14,Jun-16,16,1604,142700,n_H}aYUH0>/[u
VI,Visa,First National,Joan X Hess,455,Jul-13,Jul-28,12,2774,106900,CS/f\tL/LZuoulf
MC,Master Card,Chase,Rolland Valenti,311,Jul-07,Jul-23,7,3962,28300,J%TOAO_{/zNW
AX,American Express,American Express,Barry Hewitt,9069,Apr-09,Apr-11,11,5681,97800,GZ[gl#@QRe]ME5*
MC,Master Card,USAA,Loren Boyles,967,Apr-16,Apr-23,27,6544,91000,7dr|31->H7fV]
DC,Diners Club International,Diners Club,Regina B Sampson,75,Sep-11,Sep-22,10,271,17000,ZP2~qSTN|~L-
AX,American Express,American Express,Janene E Baskett,21,Mar-17,Mar-31,12,7018,129900,jt|aR.:3sw
VI,Visa,Cabela�s WFB,Helen L Munoz,239,Nov-11,Nov-16,7,2367,154200,xPqgRGcl>pY~4<
DC,Diners Club International,Diners Club,Bob Q Harkey,434,Dec-12,Dec-14,13,1432,26000,x@5M@^0lLcsP
DS,Discover,Discover,Dolores Kinney,675,Sep-17,Sep-23,27,3276,137100,HBRzf*w^+
AX,American Express,American Express,Alpha Cortez,4868,Feb-17,Feb-21,17,7500,42000,PU5U@E^}v?G
DS,Discover,Discover,Bryan W Compton,238,Feb-08,Feb-20,2,4935,28500,5QB>{D}E\}
AX,American Express,U.S. Bancorp,Trinidad F Stonebraker,8978,Aug-09,Aug-13,13,4177,98200,uzMixb_a:9aT
JC,Japan Credit Bureau,JCB,Jay Y Richard,72,Oct-16,Oct-21,4,6186,122700,OjZiI}^U
DC,Diners Club International,Diners Club,Kory E Poirier,168,Dec-10,Dec-20,23,7834,97100,Vt[7/eO<_D
VI,Visa,Wells Fargo,Brandon W Zamora,136,Jul-13,Jul-26,3,9238,65800,GR3P]-ITc:
DC,Diners Club International,Diners Club,Porter Danos,545,Aug-13,Aug-31,10,7853,187100,yZ-Hm.vQ7{Kw
VI,Visa,Chase,Tiffany R Mcpherson,863,Mar-12,Mar-14,21,7904,61600,hXEfL@Vrj%;/s
VI,Visa,Bank of America,Thurman Bandy,536,Sep-08,Sep-13,16,6939,90900,VWXA..}U+p@>D
DS,Discover,Discover,Julia M Daniels,877,Jan-15,Jan-19,20,1643,130100,vtjLtOg8tG
DC,Diners Club International,Diners Club,Trevor Yamasaki,793,Mar-16,Mar-26,14,3982,94700,g\Q~qO\$|s9@xy
MC,Master Card,Citibank,Marjorie X Whitfield,212,Oct-11,Oct-15,21,1991,84900,3t;bZe:\Ie^+E]
JC,Japan Credit Bureau,JCB,Tuan I Kuebler,378,May-13,May-32,15,9759,69700,C^e\|^%bYa?]
AX,American Express,American Express,Yolanda Y Mullen,4485,Jan-07,Jan-25,4,441,94600,r+[J+BckIE
DS,Discover,Discover,Tameika E Herbst,917,Feb-16,Feb-31,8,8313,165700,z?ZbtEm|;CedRc
AX,American Express,USAA,Stephanie B Freeman,3771,Sep-14,Sep-20,27,9321,25500,rAsgNGYMk
JC,Japan Credit Bureau,JCB,Harold Wen,518,Mar-14,Mar-32,3,9296,24200,PQuI+%#F\
VI,Visa,Chase,Derek E Roman,666,Aug-16,Aug-34,27,9753,189100,G4uc#y<m
VI,Visa,Chase,Louetta X Whitesel,562,Jul-07,Jul-21,18,9108,55400,vO.7_a<[
DC,Diners Club International,Diners Club,Judith J Browning,412,Dec-15,Dec-16,25,3239,74300,ZDQ}<&FlB
MC,Master Card,Wells Fargo,Sirena D Mortimer,929,Mar-13,Mar-31,21,1138,11400,7YVZBQmfzXaEc@
AX,American Express,American Express,Paula T Sheppard,7459,May-08,May-24,6,5939,64400,M0qdfajrmE
DS,Discover,Discover,Grady I Bowker,543,May-13,May-14,15,7916,15400,9pD0#a_[rjz
AX,American Express,American Express,Luis W Hatfield,3736,May-09,May-14,17,7218,153500,p@fQX!&k
VI,Visa,Chase,Emile J Wainwright,246,Mar-13,Mar-27,24,493,133900,UN+{;@C>JlT[%e
JC,Japan Credit Bureau,JCB,Lewis F Miles,124,Oct-17,Oct-34,11,6499,185200,u+b{Z6FQ
JC,Japan Credit Bureau,JCB,Klara F Lattimore,66,Sep-17,Sep-20,24,2861,136500,SN>nyp0h[4~Qr
AX,American Express,American Express,Matthew F Goodman,9900,Dec-11,Dec-14,9,5013,97900,j~3t;gUJ
DC,Diners Club International,Diners Club,Cheryll L Mann,162,Jul-14,Jul-21,19,1720,186100,qh5!GBLt4H[DKds
DS,Discover,Discover,Stephen Z Trevino,781,Dec-11,Dec-14,5,1482,39500,pNZ;sn-]SHdv
AX,American Express,USAA,Marge E Borba,3017,Sep-07,Sep-24,22,4419,18500,ICz7av[rhJ
JC,Japan Credit Bureau,JCB,Vernon Robbins,826,Aug-13,Aug-32,23,3318,73800,pD7>bf$rPg7
MC,Master Card,Citibank,Melody Q Carnahan,946,Jan-10,Jan-12,19,360,109000,Y$e%^o{Tp>8W
VI,Visa,PNC,Pedro O Reeves,636,Sep-13,Sep-27,24,7392,196200,orq#}rX7hEf0E7
MC,Master Card,U.S. Bancorp,Luigi O Fredrick,944,Mar-15,Mar-23,24,3702,199700,6xD..{OinTOLHI
DS,Discover,Discover,Jamie N Walker,34,Apr-15,Apr-27,9,6926,94600,75y-P1g9$gp
JC,Japan Credit Bureau,JCB,Tracey V Manes,939,Jan-13,Jan-16,28,7664,111800,0:\\:?X\2
DS,Discover,Discover,Tom X Villarreal,869,Aug-09,Aug-29,17,3596,39700,4doO{~&Wz
VI,Visa,U.S. Bancorp,Sanford Tamura,411,May-15,May-23,26,3238,20600,WS8@STG;z0m
MC,Master Card,Bank of America,Valerie Ware,326,Jun-13,Jun-27,17,6378,154600,5G-NFqP/NIY9w{
DC,Diners Club International,Diners Club,Lionel B Solberg,109,Aug-16,Aug-20,5,7631,81000,OBGV5CP}
VI,Visa,Citibank,Nicholas Y Terrell,977,Aug-07,Aug-13,7,1226,112600,eh_RQJRHk
JC,Japan Credit Bureau,JCB,Marian I Koop,768,Feb-12,Feb-15,21,251,98300,ng#xW9re}E3]Dp
DS,Discover,Discover,Mike Rasmussen,546,Jul-15,Jul-18,7,8125,30000,Cq/[!!6.{!024@
MC,Master Card,Capital One,Shalon T Green,383,Jun-10,Jun-19,7,6534,177000,l{/$vsB53[r
MC,Master Card,Bank of America,Allen Morse,288,Oct-13,Oct-16,6,4591,135300,Lxz]mSvt6IIQ^]>
AX,American Express,American Express,Latasha B Stone,795,Jun-13,Jun-23,10,2444,96000,8QUF_FiE
DC,Diners Club International,Diners Club,Andrea L Klein,915,Sep-13,Sep-21,7,7182,77700,kzrWPstKD
DC,Diners Club International,Diners Club,Alexia Doris,503,Jul-16,Jul-35,2,4950,148700,h}m%Ic5Xi!H
VI,Visa,Chase,Shawn Gardner,320,Dec-14,Dec-33,20,5077,113100,U:hyVh7!>@
DC,Diners Club International,Diners Club,Jamie Shattuck,70,Nov-11,Nov-18,10,6281,151500,b$$WhwHvKD
JC,Japan Credit Bureau,JCB,John T Perry,122,Jun-10,Jun-16,24,2286,181400,c%Gt6%_rr
MC,Master Card,Barclays,Shani U Gunther,746,Mar-08,Mar-28,16,2297,24600,LPYWJPY;
DS,Discover,Discover,Yvonne G Vincent,28,Mar-10,Mar-27,8,7559,161800,x#e6\&:-
DC,Diners Club International,Diners Club,Reba Temples,136,Aug-11,Aug-13,16,7765,72500,i4.O[vfUZPCk\x
JC,Japan Credit Bureau,JCB,Amber D Jones,821,Jan-13,Jan-17,20,3549,74600,kn~F]9Q+t4~K
AX,American Express,American Express,Eugenia J Phelps,5498,Oct-12,Oct-31,24,3862,93100,UQg;o8C4
DS,Discover,Discover,Zachary U Larsen,168,Jul-13,Jul-15,10,9301,189200,sGvWz&vC^
DC,Diners Club International,Diners Club,Jolyn C Kepner,265,Oct-08,Oct-24,26,5723,99700,n.?@d$8H1re
VI,Visa,Bank of America,Warren E Bolton,889,Nov-08,Nov-13,1,2617,92700,Ooi4_Rj_S:+
DS,Discover,Discover,Marlys O Gratton,64,Dec-16,Dec-17,26,332,167900,N#!0F|{o~
DS,Discover,Discover,Carrie Y Brooks,19,Jan-11,Jan-14,10,1371,195500,Zk@CQB>V
AX,American Express,American Express,Scarlett P Mcneel,7233,Jun-12,Jun-29,18,7584,196900,8876XvyI
DC,Diners Club International,Diners Club,Holly O Kent,709,Feb-17,Feb-36,8,5327,70700,ZBnO{yyy
AX,American Express,American Express,Deloris Q Mizelle,7120,Jun-11,Jun-27,5,9823,42900,GW9M?S%~k_
MC,Master Card,Barclays,Leon G Cook,792,Feb-15,Feb-29,19,2536,50300,i;WY-/v!k7ixH
DS,Discover,Discover,Cornelia Paxton,415,Apr-07,Apr-23,15,7664,149300,bfXFSq!54.
JC,Japan Credit Bureau,JCB,Carolyn Roach,109,Jul-11,Jul-27,1,6858,189900,lGhi@}v>u
DC,Diners Club International,Diners Club,Garfield U Petri,792,Sep-10,Sep-19,21,2419,184300,Ne1]a:;%]|WX-7k
AX,American Express,American Express,Doris B Hahn,4545,Feb-17,Feb-25,13,5680,77900,SScz&LK/Ut|%dp^
DC,Diners Club International,Diners Club,Soledad Fecteau,228,Mar-08,Mar-18,20,7942,88900,G.DWD4.~xD1?^0
DS,Discover,Discover,Dustin Cooper,969,Feb-13,Feb-26,28,9395,160800,iALyThI5&SdCt
DS,Discover,Discover,Russel Kautz,42,Oct-09,Oct-21,12,7193,189000,D|84D@D2;jb-zq*
AX,American Express,American Express,Rodney E Richardson,4003,Dec-09,Dec-28,1,6701,169200,LAXDvgG>JeEICTM
VI,Visa,Chase,Emmitt M Shope,456,Aug-15,Aug-25,15,1347,117700,a1hLb0w*#S9o1+
VI,Visa,Cabela�s WFB,Eric Q Mayo,463,Aug-11,Aug-25,9,2279,165100,6|d<t%g]]!&w
VI,Visa,PNC,Bernard Q Freel,120,Jan-17,Jan-23,15,1748,141700,2sN7d{Wy*NC8W
VI,Visa,Chase,Ann G Duffy,919,Jun-12,Jun-27,26,5922,81300,COgOc>{hHH
VI,Visa,Cabela�s WFB,Aurea Kerrigan,171,Dec-17,Dec-26,16,7534,167600,6cl2.}ZNdwC[v
JC,Japan Credit Bureau,JCB,Emma V Harmon,891,May-07,May-10,6,4665,133700,KI{0y15<rORH
MC,Master Card,Citibank,Eusebio I Smedley,177,Jan-13,Jan-20,6,4239,119300,50<r+A_SK%i
AX,American Express,USAA,Dale D Harrington,6696,Apr-15,Apr-24,5,1995,166000,06_9%V?&4]hMq
VI,Visa,Chase,Maximo K Stephens,280,Mar-10,Mar-17,5,1171,98600,s@W4Z@h#3hn[T
MC,Master Card,Barclays,Rachel A Stout,412,Jan-16,Jan-18,20,681,22700,vDiG:&M9{e3tB$;
VI,Visa,GE Capital,Wayne I Theodore,282,Oct-10,Oct-23,2,7912,122300,I3M2m089
DC,Diners Club International,Diners Club,Julie C Riddle,414,Oct-09,Oct-24,18,8311,53200,NHOrt_z#]U}r{
MC,Master Card,Capital One,Meda Rippeon,243,Jul-14,Jul-19,27,2714,34800,p[-6Fpx]lbX?l}
MC,Master Card,Citibank,Francisco F King,76,Sep-09,Sep-17,26,7080,137700,RjnPY#:giQ>R+|#
JC,Japan Credit Bureau,JCB,Raymon Thrailkill,784,Nov-09,Nov-25,22,8132,54400,ov4wLZcjtP>6]8^
DS,Discover,Discover,Leroy I Sweeney,19,Aug-07,Aug-25,22,1901,44300,P_2I&y;fkM_
DS,Discover,Discover,Mallie G Tompson,506,May-11,May-28,26,1693,176800,Y#rGWZ2zLC
DC,Diners Club International,Diners Club,Mark G Hayden,789,Nov-14,Nov-16,4,3399,173700,4+bxjs$2!2bLX
DS,Discover,Discover,Illa R Hazelwood,147,Mar-12,Mar-23,6,1914,128700,H};aez5#5H]
JC,Japan Credit Bureau,JCB,Jean V Hanson,410,Jan-17,Jan-33,18,4846,81600,lhms\*Da63dD5|G
AX,American Express,USAA,Henriette I Rall,7415,Jul-11,Jul-12,9,2490,91900,v[mt^hh@ttSr
JC,Japan Credit Bureau,JCB,Margaret Whitley,43,Mar-14,Mar-34,15,4613,15000,fiu\z|B^w
VI,Visa,Chase,Karan O Carbonell,85,Oct-07,Oct-18,17,9954,182400,EDs0@]9i
AX,American Express,American Express,Tiffany B Bradshaw,5516,Sep-15,Sep-30,26,8181,95600,WpxW&^LR]ah&
VI,Visa,Cabela�s WFB,Margarito Z Ashcroft,795,Aug-16,Aug-32,6,2624,142900,d#4?V.wV:8L+x
AX,American Express,American Express,Vernon E Foster,7662,Apr-07,Apr-13,27,6295,10400,f&1W6u7j}WqVo~_
DS,Discover,Discover,Maximo Y Spada,14,Dec-15,Dec-16,6,1160,178000,6XjJn0kqYCz+
JC,Japan Credit Bureau,JCB,Keith J Gill,229,Oct-09,Oct-18,16,8304,20000,vhz&%QH]24>g6%
DS,Discover,Discover,Agatha Fetterman,683,Apr-08,Apr-12,2,3527,113000,Zpsbww}?
DS,Discover,Discover,Eva D Waters,87,Apr-09,Apr-25,3,2268,157400,sz^?2KK%Q\#Gwi
MC,Master Card,Citibank,Morris U Noles,387,Aug-15,Aug-29,26,9687,183200,l[EWCSH6R5
DS,Discover,Discover,Lee J Savage,741,Jun-09,Jun-14,13,5879,44200,QxoSWX@Er
VI,Visa,USAA,Darwin Tarvin,51,May-11,May-29,19,3832,158900,1a<rymLK5t<
DC,Diners Club International,Diners Club,Leo O Heath,455,Sep-11,Sep-15,18,4765,92500,ZgPzQ[buup9Q7
DS,Discover,Discover,Britni H Briner,258,Jan-14,Jan-21,9,4464,17000,vU|XxjM<%t2
VI,Visa,Chase,Monica D Everett,487,Dec-08,Dec-14,8,7245,152600,IMH4#GMj#Qb/$e<
AX,American Express,American Express,Jacqualine H Olivares,3026,Nov-11,Nov-24,8,5147,101200,oNsW?!%tvv&
JC,Japan Credit Bureau,JCB,Jeremy Y Wilkerson,363,Aug-14,Aug-23,28,7083,80600,5:K3w|;n4A1!P
DS,Discover,Discover,Clinton B Nissen,217,Apr-13,Apr-22,2,1226,84500,EMS|AlJ7p4Z
DS,Discover,Discover,Bertha Marks,949,Dec-08,Dec-18,22,8320,92400,c1AKvv\hX
JC,Japan Credit Bureau,JCB,Sandy X Thrush,161,Jan-14,Jan-18,25,341,92700,RVKTtRwr~9Ck
DC,Diners Club International,Diners Club,Marjorie Blankenship,773,Apr-12,Apr-28,3,8737,150700,cZ7J#|RG[$bZmyL
DS,Discover,Discover,Twanna Hopper,119,Dec-09,Dec-18,7,7045,167900,9}>d8UUk{w:h
VI,Visa,Cabela�s WFB,Phyllis G Downs,246,Jan-12,Jan-15,6,1010,148500,4&>z1CGja~?~*8
DS,Discover,Discover,Terresa X Rowell,980,Apr-14,Apr-23,2,4326,193400,8y|zZY]K.Y
MC,Master Card,Chase,Cathy Bond,838,Jun-16,Jun-30,11,3123,39600,9@U^wv6m5%wEOF7
JC,Japan Credit Bureau,JCB,Edgar J Rasheed,139,Nov-11,Nov-21,5,7366,166300,Huc/PL44^_v.
VI,Visa,Bank of America,Theresa U Neal,855,Jul-11,Jul-20,2,2111,65500,Y}2R\{5V
VI,Visa,Bank of America,Savanna Staudt,786,Jan-10,Jan-25,19,7333,183600,afpNLc:aKFt\
AX,American Express,American Express,Beverly Y Beck,4309,Aug-09,Aug-10,9,7668,133000,dHd?u{}-z\]
DS,Discover,Discover,Carrie O Laskowski,974,May-15,May-26,16,5530,122100,pzSTKkFCy
MC,Master Card,Chase,Pedro I Joseph,475,Oct-13,Oct-26,27,4720,107800,Ad44Z0cU
DS,Discover,Discover,Odilia X Colegrove,626,Feb-17,Feb-26,3,699,184600,ZzmElUu]
